Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778449890,100,,Aggregated,184.600000,3.400000,4,4,5,5,6,8,11,14,150,150,150,2486,47,4,6.570454437650816,1.581041999999755,149.2235829999995,65.58487530168946
1778449891,100,GET,GET /api/v1/analytics/campus-summary,1.900000,1.900000,7,9,9,11,14,16,31,31,31,31,31,33,33,8,10.50683969696984,4.528874999998322,30.736209000000514,120.0
1778449891,100,POST,POST /api/v1/auth/login,1.200000,1.200000,140,140,150,150,150,150,150,150,150,150,150,17,17,140.0,138.67450494117628,133.24708400000063,149.2235829999995,42.0
1778449891,100,POST,POST /api/v1/gate/validate,18.600000,0.000000,4,4,5,5,7,8,10,11,12,12,12,272,0,4,7.654970125000066,2.0844590000024255,50.068290999999654,61.0
1778449891,100,POST,POST /api/v1/surveys,3.200000,0.000000,11,12,13,13,14,25,34,34,34,34,34,48,0,11,15.62096004166663,7.81087500000055,47.02345799999996,272.75
1778449891,100,POST,STRESS POST /api/v1/gate/validate,163.300000,0.000000,4,4,5,5,6,7,8,9,30,32,32,2302,0,4,5.009688469591613,1.581041999999755,47.407999999999895,61.0
1778449891,100,,Aggregated,188.200000,3.100000,4,4,5,5,6,8,11,14,150,150,150,2672,50,4,6.3878941268712195,1.581041999999755,149.2235829999995,65.41167664670658
1778449892,100,GET,GET /api/v1/analytics/campus-summary,2.200000,2.200000,8,8,11,12,14,16,31,31,31,31,31,37,37,8,10.25968813513533,4.528874999998322,30.736209000000514,120.0
1778449892,100,POST,POST /api/v1/auth/login,1.000000,1.000000,140,140,150,150,150,150,150,150,150,150,150,20,20,140.0,139.00062709999983,133.24708400000063,149.35162500000132,42.0
1778449892,100,POST,POST /api/v1/gate/validate,18.400000,0.000000,4,4,5,5,7,8,10,11,12,12,12,289,0,4,7.433753027681708,2.0844590000024255,50.068290999999654,61.0
1778449892,100,POST,POST /api/v1/surveys,3.600000,0.000000,11,12,13,13,14,25,34,34,34,34,34,51,0,11,15.292516313725427,7.81087500000055,47.02345799999996,272.7450980392157
1778449892,100,POST,STRESS POST /api/v1/gate/validate,162.700000,0.000000,4,4,5,5,6,7,8,9,30,32,32,2468,0,4,4.933572914505629,1.571374999997488,47.407999999999895,61.0
1778449892,100,,Aggregated,187.900000,3.200000,4,4,5,5,7,8,12,14,150,150,150,2865,57,4,6.374852325654422,1.571374999997488,149.35162500000132,65.39860383944153
1778449893,100,GET,GET /api/v1/analytics/campus-summary,2.500000,2.500000,8,8,11,12,14,16,31,31,31,31,31,39,39,8,10.076634692307897,4.528874999998322,30.736209000000514,120.0
1778449893,100,POST,POST /api/v1/auth/login,0.800000,0.800000,140,140,140,140,150,150,150,150,150,150,150,21,21,140.0,138.92008333333325,133.24708400000063,149.35162500000132,42.0
1778449893,100,POST,POST /api/v1/gate/validate,18.600000,0.000000,4,4,5,5,7,8,10,11,12,12,12,304,0,4,7.2969232401315764,2.0844590000024255,50.068290999999654,61.0
1778449893,100,POST,POST /api/v1/surveys,3.500000,0.000000,11,12,12,13,13,22,34,34,34,34,34,55,0,11,14.97726361818177,7.81087500000055,47.02345799999996,272.74545454545455
1778449893,100,POST,STRESS POST /api/v1/gate/validate,163.200000,0.000000,4,4,5,5,6,7,8,9,30,32,32,2641,0,4,4.873509058311209,1.571374999997488,47.407999999999895,61.0
1778449893,100,,Aggregated,188.600000,3.300000,4,4,5,5,7,8,11,14,140,150,150,3060,60,4,6.282111794117625,1.571374999997488,149.35162500000132,65.42745098039215
1778449894,100,GET,GET /api/v1/analytics/campus-summary,2.500000,2.500000,8,9,11,12,14,16,31,31,31,31,31,41,41,8,9.892594585366076,4.528874999998322,30.736209000000514,120.0
1778449894,100,POST,POST /api/v1/auth/login,1.000000,1.000000,140,140,140,140,140,150,150,150,150,150,150,26,26,140.0,138.1361715,131.54304200000055,149.35162500000132,42.0
1778449894,100,POST,POST /api/v1/gate/validate,18.300000,0.000000,4,4,5,5,7,8,10,11,12,12,12,321,0,4,7.127279841121504,2.0844590000024255,50.068290999999654,61.0
1778449894,100,POST,POST /api/v1/surveys,3.300000,0.000000,10,12,12,13,13,22,34,34,34,34,34,58,0,11,14.685015086206905,7.81087500000055,47.02345799999996,272.7586206896552
1778449894,100,POST,STRESS POST /api/v1/gate/validate,163.100000,0.000000,4,4,5,5,6,7,8,9,30,32,32,2805,0,4,4.814965866310138,1.571374999997488,47.407999999999895,61.0
1778449894,100,,Aggregated,188.200000,3.500000,4,4,5,5,6,8,12,16,140,150,150,3251,67,4,6.349647430329121,1.571374999997488,149.35162500000132,65.37003998769609
1778449895,100,GET,GET /api/v1/analytics/campus-summary,2.600000,2.600000,8,8,11,12,14,16,31,31,31,31,31,43,43,8,9.690270418604797,4.528874999998322,30.736209000000514,120.0
