Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778730585,50,,Aggregated,93.900000,2.200000,3,4,4,4,5,7,11,30,160,160,160,1618,40,4,6.59695594561183,1.56529200000044,204.54241699999986,66.66131025957972
1778730586,50,GET,GET /api/v1/analytics/campus-summary,1.400000,1.400000,8,9,10,10,13,19,19,19,19,19,19,24,24,9,17.045031291666437,3.868832999998517,122.3140840000001,120.0
1778730586,50,POST,POST /api/v1/auth/login,0.700000,0.700000,140,140,140,140,150,160,160,160,160,160,160,19,19,140.0,149.15915142105266,129.95062499999932,204.54241699999986,42.0
1778730586,50,POST,POST /api/v1/gate/validate,7.800000,0.000000,3,4,4,4,5,6,13,27,27,27,27,155,0,4,6.519483103225693,1.8755420000005074,52.61300000000002,61.0
1778730586,50,POST,POST /api/v1/surveys,2.000000,0.000000,9,10,12,12,18,55,55,55,55,55,55,39,0,11,15.190829025640951,6.953124999999005,54.96283299999938,272.79487179487177
1778730586,50,POST,STRESS POST /api/v1/gate/validate,81.400000,0.000000,3,4,4,4,5,5,6,7,30,30,30,1472,0,4,4.4761100828804175,1.56529200000044,47.59291699999979,61.0
1778730586,50,,Aggregated,93.300000,2.100000,3,4,4,4,5,7,13,130,160,160,160,1709,43,4,6.690989399063745,1.56529200000044,204.54241699999986,66.45055588063195
1778730587,50,GET,GET /api/v1/analytics/campus-summary,1.500000,1.500000,8,8,10,10,10,13,13,13,13,13,13,24,24,9,17.045031291666437,3.868832999998517,122.3140840000001,120.0
1778730587,50,POST,POST /api/v1/auth/login,0.800000,0.800000,140,140,140,140,150,160,160,160,160,160,160,20,20,140.0,149.8494250999999,129.95062499999932,204.54241699999986,42.0
1778730587,50,POST,POST /api/v1/gate/validate,7.900000,0.000000,3,4,4,4,5,6,13,27,27,27,27,161,0,4,6.419526695652085,1.8755420000005074,52.61300000000002,61.0
1778730587,50,POST,POST /api/v1/surveys,2.100000,0.000000,9,11,12,12,16,18,18,18,18,18,18,43,0,11,14.78466953488363,6.953124999999005,54.96283299999938,272.7674418604651
1778730587,50,POST,STRESS POST /api/v1/gate/validate,81.700000,0.000000,3,4,4,4,5,5,7,9,30,30,30,1553,0,4,4.46905422215065,1.56529200000044,47.59291699999979,61.0
